"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Slovakia","Mil. USD","","","","","","","","","","","","","8.16878009437182","","7.5452133673824","","9.30032292787943","","9.82734968985979","","11.7027878748801","","14.4457820168534","","23.1632088333356","","18.678536457866","","13.0764559706481","","10.5953956501754","","12.5112040340787","","8.99403504472491","","8.71927230915708","","","","","","10.2407525031483",""
"Slovakia","Units","","","","","","","","","","","","","107994","","119751","","129037","","127415","","133977","","148479","","213462","","123561","","86992","","71909","","67185","","61587","","40552","","","","","","67813",""
"Slovenia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0","","0","2"
"Slovenia","Units","","","","","","","","","","","","","","","","","","","","","","","932350","","","","","","","","","","0","","0","","0","","0","","0","","0","2"
"Spain","Mil. USD","","","","","","","","","","","","","","","","","","","85.6754390866253","","99.4876386608964","","102.86764467592","","108.12475406751","","101.073027701117","","66.6811735462774","","46.3548559695174","","","","","","29.2102924929886","","5.30693496184169","","4.43626711270907","","4.42460682788866",""
"Spain","Units","","","","","","","","","","","","","","","","","","","572121","","644840","","666875","","612779","","587842","","412840","","392849","","","","","","361229","","43948","","45705","","51286",""
"Sweden","Mil. USD","","","27.1400534872794","","15.5863326199785","","18.7424491672388","","20.6960947921485","","13.315515039847","","16.3614849031821","","19.6156496597044","","30.0508112224734","","30.8890326244429","","33.1857444925157","","36.0764449650939","","39.3376309594793","","64.2241892127501","","46.8963261587379","","62.714600679452","","64.6140312668275","","55.8183197550604","","60.1166262334005","","54.9052331475188","","43.3781747924063","","45.1886681332833",""
"Sweden","Units","","","49783","","36789","","35154","","38603","","29212","","43741","","191464","","241856","","197493","","440303","","519175.5","","253532.5","","313826.1","","204666.3","","276258.7","","296311.1","","249777.8","","349411.1","","313991.6","","417825","","285817",""
"The former Yugoslav Republic of Macedonia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8041565194689","2"
"The former Yugoslav Republic of Macedonia","Units","","","","","","","","","","","","","100959","6","100366","6","113095","6","136648","6","158474","6","195917","","246055","","266747","","233020","","243715","","254116","","289790","","206057","","188238","","190590","","198116",""
"Turkey","Mil. USD","","","","","","","","","","","","","","","","","","","","","57.0117319315065","","29.5424405206006","","58.4835310052271","","69.3034928305123","","55.7433820906062","","46.3872033874604","","53.3775414244054","","52.6687363976968","","","","","","","","58.6066565795494",""
"Turkey","Units","","","","","","","","","","","","","","","","","","","","","1366449","","1296802","","1592781","","1605918","","1811237","","1325271","","2083747","","1875765","","","","","","","","4319005",""
"Ukraine","Units","","","","","","","","","","","","","","","","","1992000","","2389140","","2673740","","2241300","","2004590","","1926320","","1975680","","2003160","","2259800","","2062500","","1789500","","1511700","","1185100","","1409400",""
"United Kingdom","Mil. USD","175.170560892349","","205.161567035282","","226.738394780323","","240.964416438221","","293.824106098202","","283.236899473848","","282.010494418092","","273.071984892615","","340.586720220091","","368.559815445458","3","415.439440725578","","466.653582424592","","507.437729896652","","439.026688758446","","331.683456328193","","352.78937989342","","","","345.205024731361","","342.369074368688","","325.802776766715","","","","274.087975738596","2"
"United Kingdom","Units","1238527","3","1715195","3","4378858","","1656743","3","4667203","","4287375","","4203364","","3835180","","3636149","","2355426","3","2995067","","3204226","","3192324","","2744064","","2393513","","1565611","","","","1230003","","1532230","","1448463","","","","1410907","2"
"United States of America","Mil. USD","513","","558.8","","552.3","","541.3","","580","","572.7","","555.7","","576","","569.5","","545.3","","677","","716","","694","","717","","638","","613","","673","","957","","815","","898","","861","","1116",""
"United States of America","Units","4068200","","4384900","","4427700","","4170500","","4429400","","4408400","","4316600","","4405284","","4373429","","3719218","","3745090","","3906893","","4772562","","4596791","","4069436","","4016875","","","","","","","","","","","","",""
"Uruguay","Mil. USD","","","","","7.43396526098392","","6.56919732936503","","6.34561322471405","","6.88574658511201","","6.76141430800589","","","","4.99489713273868","","","","","","","","","","","","","","11.4037022773754","","","","14.7863855565492","","17.530849834389","","","","","","",""
"Uzbekistan","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7899744308593",""
"Uzbekistan","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128814",""
"Zimbabwe","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14458","","0.49406","","0.171303","","","","","","","","","","",""

"fnSeqID","Footnote"
"1","Twelve months ending 30 June of year stated."
"2","Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"3","Excluding Prodcom 2002 code 29.71.25.70."
"4","Break in series; data prior to the sign not comparable to following years."
"5","Immersion heaters only."
"6","Provisional or estimated figure."
