"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Ireland","Mil. USD","3.89767571618356","","4.47295383881363","","4.39464574727371","","4.80651777986399","","6.79244164766002","","6.51746413191442","","5.79735483351379","","4.52999995294345","","10.082003985926","","14.4332073035208","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ireland","Thousand units","0.102","","0.116","","0","","0.189","","","","0.254","","0.231","","0.165","","0.305","","0.398","","","","","","","","","","","","","","","","","","","","","","","","",""
"Japan","Mil. USD","","","","","107456.825510274","","99221.29916705","","112838.622767095","","115772.377922007","","106945.573605005","","111008.676048216","","124694.678140709","","132070.632115115","","137959.233506586","","150358.981058457","","124455.947127133","","133837.342549769","","107268.285174579","","130685.330777698","","139632.086344146","","163103.123047877","","138920.821263403","","131697.322589208","","117430.834919761","","140957.020173191",""
"Japan","Thousand units","","","","","","","","","","","","","","","9244.472","6","9409.471","","9604.558","","9587.561","","10683.519","","9521.504","","9334.574","","6768.539","","7578.654","","7402.944","","8559.948","","8139.417","","8136.297","","7793.242","","8405.198",""
"Kazakhstan","Thousand units","","","","","","","","","","","","","","","","","2.628","","3.206","","2.268","","0.119","","0.04","","0.115","","0.002","","0.043","","0.091","","0.199","","0.909","","0.442","","0.295","","5.192",""
"Kenya","Mil. USD","","","","","","","","","","","","","","","0.292066675435722","","0.553100481201077","","0.366282433570382","","0.238239853936351","","0.284324030296201","","0.261447081187042","","0.056378488894029","","0.284414061722976","","0.117139007077148","","0.228575885875348","","0.259080836401472","","1.66622390975367","","1.59914171702868","","0.737402123831156","","0.0640366521364383",""
"Kenya","Thousand units","","","","","","","","","","","","","","","0.332","","0.506","","0.302","","0.23","","0.22","","0.205","","0.175","","0.308","","0.18","","0.3","","0.23","","0.991","","1.346","","0.699","","0.048",""
"Latvia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Latvia","Thousand units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3"
"Lithuania","Mil. USD","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","3"
