"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"Spain","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","631.088","","593.561","","577.254",""
"Sri Lanka","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","542.898531071255","","","","84.7764821447653","","","","62.38033176091","","","","","","","","","","","","",""
"Sweden","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0007448176006","","20.0885331429854","","","","0","","0","","0","","0","","0","","0",""
"Sweden","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","92.058","2","96.4565","2","119.3764","2","0","","0","","0","","0","","0","","0",""
"The former Yugoslav Republic of Macedonia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"The former Yugoslav Republic of Macedonia","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1"
"United Kingdom","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.412343716828","","","","138.219359840425","","","","",""
"Uzbekistan","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6813680832832",""
"Uzbekistan","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.05","2"

"fnSeqID","Footnote"
"1","Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"2","In terms of 100% potassium oxide (K2O)."
