KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1998-12,67.59,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-01,68.26,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-02,68.25,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-03,68.08,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-04,68.12,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-05,68.08,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-06,67.98,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-07,67.69,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-08,67.57,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-09,68.04,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-10,67.63,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-11,67.67,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,1999-12,67.85,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-01,68.87,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-02,68.89,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-03,68.74,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-04,68.73,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-05,68.45,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-06,68.87,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-07,68.66,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-08,68.27,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-09,68.37,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-10,68.52,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-11,68.79,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2000-12,68.98,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-01,68.81,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-02,68.92,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-03,69.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-04,69.43,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-05,69.83,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-06,70.22,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-07,69.66,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-08,70.09,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-09,69.96,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-10,70.17,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-11,70.14,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2001-12,70.38,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-01,71,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-02,70.87,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-03,70.45,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-04,70.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-05,70.18,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-06,69.95,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-07,69.76,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-08,69.37,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-09,69.01,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-10,69.46,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-11,69.52,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2002-12,69.75,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-01,69.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-02,69.53,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-03,69.71,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-04,69.76,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-05,69.66,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-06,69.72,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-07,69.19,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-08,68.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-09,68.46,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-10,68.56,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-11,68.85,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2003-12,68.84,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-01,68.84,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-02,68.71,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-03,69.07,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-04,69.33,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-05,70.38,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-06,70.43,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-07,70.43,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-08,70.18,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-09,70.58,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-10,70.68,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-11,70.84,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2004-12,70.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-01,70.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-02,70.92,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-03,71.32,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-04,71.57,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-05,71.73,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-06,71.84,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-07,71.74,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-08,71.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-09,72.37,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.LT.N.000000.4.INX,M,LT,N,0,4,INX,2005-10,72.84,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.INDEX.LT.00.M,,,,2015 = 100,,,2,,HICP - Overall index,"Lithuania - HICP - Overall index, Monthly Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
